labels_key,labels_value,sku_description,cost,time
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-hadoopbam-2-7gb-375-p,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,10.8163888889
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-hadoopbam-32-104gb-375-p,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,2.01361111111
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-disq-2-7gb-750-p,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,10.6427777778
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-disq-4-15gb-750-p,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,0.0
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-hadoopbam-32-104gb-750-p,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,1.79666666667
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-disq-16-30gb-375-p,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,2.69611111111
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-hadoopbam-16-15gb-375---x,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,2.88166666667
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-hadoopbam-32-104gb-750---x,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,1.8
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-disq-32-208gb-375-p,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,1.80722222222
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-hadoopbam-4-15gb-750---x,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,4.94138888889
